OTU,26AFI,26BFI,26CFI,26DFI,26EFI,26FP12I,26FP16I,26FP3I,26FP7I,26FP8I,26FV1I,26FV2I,26FV3I,26FV4I,26FV5I,26H2I,26H3I,26H4I,26H7I,26H8I
9af5e6be7a165c79a20ed768b99805ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab76a267c168a4e6a2ea5f8a1a51db94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507591014b407021f667d1bbeae9ac4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a45446dff513e1c499446e9ba6bcb4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e088e7df536b1b0777a0630a52fdb207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fec46608e2bc4392867351877e665206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d81283ccb526863e6be5f283c528b928,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,0
274782328092c5ece0b1699d423dc76a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,16,22,9
e45bd14df630a27dcbd7b72fbc89af8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983224322a245ef74436531d28565f01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2b3c0f0b487edaf28d7a348b354cdcb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de230e564aca24708f3601cb7e48cdde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ce0443eb9dbc8679558c978108b5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e14e7ab105745ef2ef0891bd05831eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980537b2582b073a991ff88d9414321b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5956fcc94c77f7e305819e8d09d83660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6593f60cb60e2af28ba322db25121bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367acb96814dea19c7d8dc325c5f53e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af01940c2d9c1f665ffb1e24bf6b9675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b74b5f757f62524bd193502e996a8974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5add8613ea7b019762315fa3e0391b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974d3b1b95f0ffff73da2f4bbbd3e7b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e078c27af9fcb63dfded079f9217f8f2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32ca79006a9ddc77aa45f94fd4f65600,0,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d699407d7d1dd4c1788cd562de385d4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac867e02a6aae50f343baf3fe8451f36,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23140e005ac8c86e2d1c84c54de9f5d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754dae964be70a01e875eaf5ce53708d,0,27,48,8,10,6,0,0,1,0,0,0,0,14,0,0,3,3,8,13
9b77124c99a661744d099336d4174447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9215d0d669281675b8ea3c614962876a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98d59ab7de00200cedfff0fed3620757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741aeeac6078904fd843a5adac2d75ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97b9e196acf81ecf98e2b73e2f1b2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19d909a4e046128d765336a7e21e9d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb3b7bb7c6b3825ec5d2c171c237b665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca2e3aaf1c1f5aedd59bc593e0d7b28e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121e9db1a1a72edda7b7a2bbc723bf5d,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3da8fc8194b04b1108789858547ed07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f55493bf14974776fcfcb6e85f3bb9d,0,0,0,0,0,0,0,0,0,1,0,0,12,0,3,0,0,0,2,0
03a700befafcad4b56965630a56864b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
986517c17e5be4acb13a8eb96bed0bb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f3cd911a5bec65254a9bc3f7bb27b1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6ec76496b093750de005857fa5c308c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb638078b4468bb01472a0b6bc00153b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df4d8b03cc2aeac86d8205f054cda6d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42f227f65b649d01392c1b07c5314313,0,0,5,4,28,0,0,0,0,0,0,24,0,0,0,0,0,0,10,0
b4c1ada899d188288804bb340da65e98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571e183929f49d4a30051114fc692ae4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc3562cd321ee9853891c7c46f304cb9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8eb3e86e896febff5f3e223f84ba94b,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c92d21f478c099ad2f6b2cc43a3f83d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d10168893a051c738781bdf48e2fc872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1ad1acc11e0ba1ffd67e9655deeacd0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0f922b5fd929b971027f89e4350b273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923b796de2ae6aae3979d23e112f962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95a4932a5087c22f09741c2f46c61faa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85c3a0f65d548ef3c3837149d3cb79df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed07f8f4e8660e0797538dd48e2be31b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b4364fcc338f1f4451e8ae89409e53e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b75e2e7294086dbf4f8b1a1a02b059b,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bded7a593c372b5c9b24c0fedb4ab5fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7db14cb749c2b19f4c651ca54b3ad02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
cc49123a78b741b8718c09063e705069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b783df1ce283f76a7980856c81cd8365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94d7f3c80c7b469e3e24126000e7ce87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04f508001366d97efd9f139e83d64db8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75901fdc9f829e3f3ab8b4bd535018b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c05e623e8e372e2b6fc0c6c67f404cc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c5b8ed49a4befa94a4a6ad6df2375c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1cfd5afaf1784cf03ae17dacd876019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965ec28563a149dd7acc75de0f5f9b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637d4bfa7a2ac0a1068c813bbeeebdf5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cf9b383f958f0d0f3194a2bd36e2a28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673379cd9d82317b181de0b060da4477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,92,24
e286013202dbdb3e761d361fd76bdfff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb4fcc3ddc2f6ba369988798ef41c681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3ad8aeca0d32effd937f5823821bade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8160372b164762fea3730704d02342c7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8bda3435d1ae38ad2b8b6bfb03c63fb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a5bdd2c6e9fa057a25440e2321523de0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9118c22281dc72a1b9e452ea85d6f1a,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e58de95d7b73d051efd101a7f3b97ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb1465252fb477ceb3ce5d6bebe0b289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449ee9ed945a52a3e1a27aa23d46d9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591cd68a2f1b5f7878f302b46a3bb3eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0386c0ce93426ef161a1aa9218eb64db,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0
19d5cad4e1675bda03747c35f4745f09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7a1a7d3362a2f4e3bb2b0f088b9a6b84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae8ff9e02b72e8295f0dbfe0464caeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79ccfd396400783e977cb8734e221445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bc5c8a689a2e4b27e87fb0bf7c02b6c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1a35c5f0216be0fab029d171232ef0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d09ac2719179ce445475d19f361713b1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3f0488f6d0d7235628cfe863a4738fc9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899b00efb7fbb5f575e0f6bad2f7f9e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df15594ebbefeb15088775a6a2c416af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89cd8578771fef649e0ea6b9fc2cdceb,15,0,111,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50cd083aab911d938d1ec95b952e0800,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0
83f84b4d9a3da587cf991f6393e6d25b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f987e5d080fb111f76510ea14fe7ee9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fa8ee67426de9b178ac0a38881055f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54a8a40c0fb54b74436dffaeab8adf88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c180eaca60dcc64bc1cc3d8f4e97fb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6739ab5e190f712be793c9aed63e1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e73db4de58d113d7deb1bc4673148d0,0,0,0,0,19,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1
901e4690ae06c9889387df9702ac52a6,0,0,15,4,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44705fee76d154db763a118fcd00788f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69d761c6b8621273f935b14680695e2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d494d37711ef284657788b25017c0fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c248e8769c0697ef24005ace7545cfe9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b28fab7a9402e4120b591cdfe72460cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e7c23343300bf9e97d0e46ccbb6fc8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47bb0eeeeeb7c88f16be0404ae48f880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7a147d4b38ff1f9e2564357c1d9887c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29755572ba35f86961c2323b699f0a15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490d7079ce8fdf39160ed3bd1dd02447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53da36f482310cac2482e2686ea94649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cdaa7d5625da67b4a93bb6345a87e279,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
eb8e2a47268b1f21a1c437143b001120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
7597c4c295612f4f34ea72123cd28df6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e8a492f569ba1876a0d2acc2df16ba5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7ddeeeb651ad5a1e1525eb209fff779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964337ce2b3845c6b76d152efdcdafd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c27a40ad4088bcdba29c154c8c4758e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90f0c3ecf764dde04f7b4f431a27638a,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca072825c1a60a41fae791cd82a7eb03,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d986777bba9fe63f10ddae9b4347818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19403bde777b6a4f7864e1d1e27a3659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52787ec9a339c0733e52372277035078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57c2a5dcc603d55399bddf63c8345b27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53475126be93c3a77c2e87a75f6d033e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
4e869e1b32232127dfc451a0661cd776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e17039f15337254bd2763b00f659fc3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95805b7858a66d6ae634e4afcbc94f5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990ca7dc83ec1f7499b25325f985cce0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a233fa6c6e123213ac12c34ae1cb9e8f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42f84cf12047e509959ee1d506d2293b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5821b833ccc103433d835ac0dc9ca294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764fea65aab587406b388614cf375bf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2c5ef9bcc1b8711ced4a39f2d94fe62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9356c0c7c410184d3122517082256837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e363a31bc2c3f1061de7ee09f9702c40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26f4ddda5b6e0d303457bdb1a23456a5,0,0,19,0,18,0,0,0,0,0,8,27,0,0,0,0,0,0,0,0
6c2a9a5a94270ee454cfb2dea1d31449,33,622,694,1870,17,4,0,0,0,0,0,0,0,0,0,45,24,26,27,92
f1a2c780eece638a9a4b74dd76fec6d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33a0f7c122696ae451dec48092073e2e,0,7,13,0,68,1,0,0,0,0,0,23,0,0,0,0,2,0,6,4
52c7f2c1f434f95a564d4e5afba947b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570717f346ebba5a222c0776c67a2609,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
160b0b1fc9088e531f059c8eecbd2cb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f87cb8882fbf7d7409026c717fba6937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760b3daae9e0b698632a95bd55a49844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960e3f5e0a77a127181e57adc00e1e1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd37e7f5cf655ddc868d5fffcdc99fa2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd20e08a63da41ee2b2d3123df6be2f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356e68432cd80eea65bbce2264e04eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7cc78eb2dce412c6b61b87f207f1b9d,0,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e62286af38d1792aa587efc0f9940e7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2ed5019dfd5db3fc7e7211f6b4d0ff9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255e6d49a5b94c880c8d43623ec315b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a1b404ffc26f4a4699502552f757760a,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
62894253bebdf74e6abfc2bac85f7ee3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d203a5aac2540aa3cce4159018fda9ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a536dc217446964627f6b33cdf724d61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0d0a0663cb175d3fe9aede036eb6a57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d37b83a65b14fd187db01c8bd260a848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1db7c4dbaf59c11fc4dd27bcd4f7f2f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e7505388bd4ba661ca18557493b3e46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e81795c88c22aedbbb04dc62df3c447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61f7050e1641b84a11835f862bb20726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546868c0b486512acde294bf98ac56a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f5f19473e0c60578dc34a97a42b0b2c,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
27907d47e5be2a5285313f0bb81add58,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d5d6c288cd5694dde96af3089ca7e6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47d4702de596de0a51e0e18a9c207a46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bdd518576103427ca7b3cda268c4171a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bcb98160bb09d04f93771f421ab621b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1277879d12efdf1e2d64d2e9c7e9db8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfefea2d97762a5436d1de939448582a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e7c4b4858962c825bdb5047da66ac09f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e9e763a1444200b893bec125466cc3d,0,0,0,0,43,2,0,0,2,0,36,24,0,8,2,0,0,3,5,0
5964d076337f27691cacc61569faecd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf3b3d51ab151d8c9ae9163625659024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c7a497eca1fa3081f152adbbce602fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb4cb4261298d34ad6db46fcbbc69d85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063f326a0349dd2a13ded07a41ee397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b80c224eb93a3707abee0a2532ce86f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0910049e5bdedb701ea90dc0a76e2d53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457b6ff77b8b3b4d0b8b229c4964801a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897a5459f8253c915643729660ced193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1fa2e857daaf5b59968824725ea4e48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e7fec82e008acf6fc9c17fca7bfd6cd,0,0,18,0,0,726,0,1,14,12,0,0,0,0,0,0,0,0,3,0
1efa2e9ca8d9d0128928e26097941fb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0528ffa307efebe860fe1596b8503e96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a90306f34ff71903ed9d9638df68787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a573680a1bdcad765a979c0819b7fab,0,0,0,0,0,0,0,0,0,0,221,0,5,448,11,0,3,0,1,7
bf552fb5591f8185ae58a12e54e1d20a,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07527d7f4893821a53c5c34cdf35ca23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a1bc2aed3b3a4b9322d1b230ff6bcf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd3c5502c460757ef6e2be047786b91f,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8f5f1f66c884a98551a996a37b2ba07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8dd8bc46e5dccd1cd39ec5888b89d715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3caf20b2854f7b4101b5dd2ec388336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15e39d0978a2324ae868fa4fc0886b95,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4f417403f0db3b23256c91819057e55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7199c718d3cb66d5f8528b099ca1ecd7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8fa7e6d4781a65501c2d398a96cfa3c4,0,0,9,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f708940adc2b5a2fae0a31b778013350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c06c5fa4b6cad31ca0e61c9cfac664b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
d4f44b9b288c51972b5be02e43ad810c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d44dddcaae9bdd8e9e2748d0d25b3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61151e6c73ff660861c4d33ca12b821a,0,0,0,0,0,41,0,0,0,0,813,1405,930,1129,2289,0,0,0,0,0
0559a4e1ec5840a5f9a6b0fb339379a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6646c3d2b0eda04e3d98175126d4766f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17d2296cc942354209a747a1252cc6ba,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0
c6c08fd838ae93b1441e44d90c644053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13a9eee4eb0b58cbca6512da8ea01a3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc51a290a836c492982e13c43d692a00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b3b38bf38109aee283e53c798db5521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d039b056e409eb76b3ee3f4ee0e4098e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5faa411363818c30b945c5c163149b7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82edfabb1a0d27400eea1c831119efc0,0,0,0,0,0,3,0,0,6,17,0,0,0,0,0,0,7,0,0,11
0fd9f0008c9176fc33a79e3f464c2de9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827fabd2044d83eada6ddb4ec8f9cf9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
