OTUID,261MI,262MI,263MI,264MI,265MI,26AFI,26BFI,26CFI,26DFI,26EFI,4110MI,41AFI,41DFI,41EMI,41FFI,41FI,41GMI,41IMI,41JFI,41JMI,26FV1I,26FV2I,26FV3I,26FV4I,26FV5I,26MVAI,26MVBI,26MVCI,26MVDI,26MVEI,41FV1I,41FV2I,41FV3I,41FV4I,41FV5I,41MVAI,41MVBI,41MVCI,41MVDI,41MVEI,26FP12I,26FP16I,26FP3I,26FP7I,26FP8I,26H2I,26H3I,26H4I,26H7I,26H8I,26M10I,26M14I,26M19I,26M2I,26M2ScI,26M4ScI,26M5I,26M6I,26M6ScI,26M9I,41FP16I,41FP17I,41FP18I,41FP19I,41FP20I,41M11I,41M12I,41M13I,41M14I,41M15I,H31I,H32I,H33I,H34I,H35I,M1I,M2I,M3I,M4I,M5I,261MR,262MR,263MR,264MR,265MR,26AFR,26BFR,26CFR,26DFR,26EFR,4110MR,41AFR,41DFR,41EMR,41FFR,41FR,41GMR,41IMR,41JFR,41JMR,26FV1R,26FV2R,26FV3R,26FV4R,26FV5R,26MVAR,26MVBR,26MVDR,26MVER,41FV1R,41FV2R,41FV3R,41FV4R,41FV5R,41MVAR,41MVBR,41MVCR,41MVDR,41MVER,26FP12R,26FP16R,26FP3R,26FP7R,26FP8R,26H2R,26H3R,26H4R,26H7R,26H8R,26M14R,26M19R,26M2R,26M2ScR,26M4ScR,26M5R,26M6R,26M6ScR,26M9R,41FP16R,41FP17R,41FP18R,41FP19R,41FP20R,41M11R,41M12R,41M13R,41M14R,41M15R,H31R,H32R,H33R,H34R,H35R,M1R,M2R,M3R,M4R,M5R,abun,dominio,phylum,clase,orden,familia,genero,especie,Confidence,taxa
931b95c7ec8076f15d2647ce159fce8f,0.206003531,0,0,0,0.608743774,0,0,0,0,0.101183064,0,7.144127586,0.022451729,0.021242247,13.72134915,0.009673051,2.048056765,0,0.061152729,0,0.030712531,0,0.169204738,0.067314165,0,0.014806041,0,0,0.527704485,0,0,0,0.289519398,0,0,0,0,0,0,0,0.01038206,0,0,0,0,0,0.189753321,0,0.015174507,0.093482906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052910053,0,0.031051079,0.158982512,0,0.012226434,8.004082228,0,0.015070833,0,0,0,0,0,0.56742619,0,0,0,0,0,0,0,0,0,0,4.705150793,0.014918693,0.014649153,8.271077908,0.046478219,8.351135178,0,0.018319212,0,9.377289377,0,0.234338385,0,0,3.445848002,0,0.172784045,0.053528415,0,0,0.217233888,0,0,0,0,0.049534922,0,0,4.388289676,0,0,0,0.008715356,4.226773523,0,3.009053212,0.002944121,0.276326977,0.032200934,19.91923161,0,0,0.270731809,0,0,0,0,0,0,0,0,0,0.593413114,0,1.014017298,1.16827853,0,0.012038765,0.793760672,8.930287911,0,0,0,0,0,0,0,0.72032998,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,NA,0.999999992,Bacteroides
744d9f0fc700fd631a47dccf094e1423,3.148911124,1.81883451,0.62150404,0.230149597,1.199040767,0,0.354358611,0.063174264,0.503614654,0.96513076,0.074420583,0.249006937,0.314324203,0.403602685,0.267097335,0.145095763,0.096758587,0.085773802,0.117209397,0.964657675,0.445331695,0.661157025,0,0.317338206,0,0.044418123,0,0.47311828,2.90237467,7.398568019,0,0,2.142443544,0.600505689,0.354683914,0,0.04006009,0,0,0,0.373754153,0,0,1.628664495,0.197433366,0,1.783681214,0,0.015174507,0.587606838,0,0,1.185770751,0,0,0,0.088183422,0,0,0.323362975,1.420678769,0,0,0.140890584,0.045897877,0,0,0,0,0,0.014831451,0,0,0.881175927,0.070330554,0.101522843,0.185873606,1.966254816,0.405405405,0,0.718148772,0.218905473,0,0.012218964,0,0.150037509,0.024455857,0,0,0.221827862,0.090697072,0.103637683,0,0,0.053361793,0.021126463,0.158974614,0.031897927,0.054957637,0.247202706,0.283882784,0.245795602,1.67161381,0.602796978,1.043308564,0.256781942,0.433560436,8.478759904,2.930680703,6.294856459,0.192926045,0,0.232754972,0.176880658,0.150313152,0.348042262,0.077054323,0,0.327941136,0.573189522,0.129179331,0.43566657,1.490853413,0.366044971,0.299792223,14.79868838,0.178024793,0.474003415,10.03127657,0.241507004,0.174634359,0.149789113,1.0286554,0.137448457,0.169143844,1.135340602,0.542934705,0.213229439,0.841908326,0.749460135,0.274518486,0.43158873,0.108556305,0.178023934,0,0,0.239845261,0.110375276,0.096310119,0.216899718,0.064082025,0.316283128,0.078400627,0.496048913,0.199331969,0.507115136,0.23896542,0.411899314,0.64812388,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia,NA,0.991538,Blautia
65f1d29871c8da3b9207a0baeea0f9af,0,0.155558215,0.341827222,0,0.571850212,0,0,0,0.552351556,0.762764633,0.627259196,0.95452659,2.836401736,0.875180559,0.801292006,2.108725092,0.145137881,0.232814606,1.065076696,2.364691822,0.552825553,0.058337385,0,0.326954515,0.460863204,0,0,0,0,0.954653938,0,0,0.173711639,0,0.563321511,2.278022262,0.150225338,0,0.160076837,0.071055381,0.124584718,0,0,0.977198697,0.394866732,0,0.037950664,0.153609831,0.440060698,0.080128205,0,0,0,0.171645945,0,0,0,0,0,1.131770412,1.104972376,0,0,0.047825244,0.304073437,0,0,0.031525851,0.077627698,0,0.254253448,0,1.414200321,5.133138372,0.432030544,0,0.92936803,0.066427528,1.244665718,1.315789474,0.443301711,0.378109453,0,0,0,1.912978245,0,0,0,1.206743567,0.431890818,0.435278267,0.014918693,0.180672884,0.144076841,1.276038366,0.263301704,0.038277512,1.0441951,0.221181369,0.43040293,0.620957309,0.140603031,2.628194824,0.855663139,0.041416442,0.147696412,1.071261077,0.267642073,0.19437799,2.733118971,0.217233888,0,0.157557561,1.511482255,0.894965817,0.220155209,3.714710253,0.879102709,0.998459168,0.600303951,1.437699681,1.579498751,0.474986927,1.549421193,0.059130248,0.271379258,0.153094271,0.012146241,0.660119143,1.211525868,1.750167527,0.486067936,0.116622933,0.874509663,0.155046514,0.671524504,1.785467492,1.683816651,2.074776644,2.120876688,0.854265599,1.012158306,0.286816339,0,0.342976439,0.580270793,0.147167035,2.058628785,0.946051964,1.405227262,3.773584906,0.333202666,1.609274961,0.808102575,0.051746442,1.370536969,4.368166794,0.641807247,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae,NA,NA,0.999999229,Lachnospiraceae
e541825ce8b86c18c3108e8dc20a1675,0.014714538,1.376091899,0,0,0.53495665,0,0,1.195451453,1.129071562,0,0.616627684,3.486097113,2.080526867,3.267057524,0.012423132,0.822209325,0.467666505,1.225340032,0,0.008536794,0,0,0.030764498,0,0.029261156,0,0.27027027,0.258064516,0,1.909307876,0,0,0.231615518,0,0,0,0,0,0,0,0.114202658,0,0,2.605863192,0,0,0,0,0,0,0,0,0.790513834,0,0,0.124921924,0.352733686,0,0,3.395311237,1.052354644,0.621118012,0,0.007324587,0.149168101,0,0,0,0,0,0.004237557,0,1.13719201,0.00769586,0,0,0,0,0,0.789473684,0,1.333333333,0,0,0,0,0.018341893,0,0,0,1.040856871,1.689294227,0,6.733727233,0,1.499978874,2.066669979,1.346092504,0,0.156128025,0.045787546,1.293661061,0,0.024111879,0.015011634,0.024849865,4.688169994,0.153037297,0.026764207,0.403708134,0.096463023,0,0.846381718,0,0.041753653,1.081417029,0.022015521,0.111441308,0.303138865,0,1.983282675,0.653499855,2.06704811,3.146243681,0,0.005375477,0,0.500500501,0.010627961,3.477700853,3.983846322,2.294138516,0.367376929,0.00833021,4.66045273,0.080024007,0.928704101,4.195486644,0.467726848,1.165474023,0.935724301,0.035647447,2.588809396,0,0,0,0,0,0,0.184595505,1.382340825,0,0,1.020937879,0.802715225,0,0.562271577,2.33409611,0.60141316,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes,NA,0.999999811,Alistipes
01993aba463e74b6c31b2cebdc8f5ff1,0,0.059830083,0,0.024658885,0.516509869,0,0,0,0,0,0.095683606,0.041501156,0.00748391,0.021242247,1.372756072,1.354227123,0,0,0.086633033,0,10.30405405,1.127856101,0.199969236,5.529377825,0,0.014806041,0,0,0,0,0,0,0,0,0,0,0,0.08984726,0.208099888,0.020898642,4.744601329,0,0,3.25732899,1.875616979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080840744,0,0,0,0.025420625,0.395869191,0,0,0,0,0,0.18433375,0,0.116635078,0.050023088,0,0.558375635,0,0.026571011,0,0,0,0,0,0,0,0,0,0,0,0,0.220264317,0.134728987,0,0,1.467449306,1.195757806,0.004967957,0,0,0.013010669,22.59157509,0.413971539,0.531167005,0.088410223,0.022517451,0,0,0.054303557,0.664644482,0,0,0,0,0.104047446,3.39874739,0,0.132093126,0,1.554275636,7.839753467,0.060790274,0.442927679,0.120880006,0.200453199,0,0,0.119406873,0,0.00607312,0,1.768172888,0.027592731,0,0,0.277108,0,0,0,3.367633302,5.547910404,1.657442255,0.019096846,0.727844175,0,0,0.410080525,0,0.367917586,1.781737194,0,0.187668787,0.02181263,0,4.256791832,0.113134361,0,0.021085184,0,0.597001878,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae,NA,NA,0.999999983,Lachnospiraceae
cdd34c161813f6bb82f0815a945f8bce,1.000588582,1.519684097,1.056556868,0.049317771,3.652462645,0.004945843,0.200803213,0,0,3.930572852,0,0.616588605,0.404131118,0.12320503,0.055904093,0.609402205,0,0.0122534,0.045864547,0,0.076781327,0.106951872,0,0.221175113,0.021945867,0,0,0.172043011,0,2.386634845,0,0,3.126809496,0.12642225,4.026705612,0.168263008,0.070105158,0.359389039,0.208099888,0.10031348,3.65448505,0,0,1.954397394,1.184600197,0,0,0,0.121396055,0,0,0,0,0.069586194,0,0.124921924,0.176366843,0,0,0.323362975,0.447250723,0,0,0.849221224,0.958118187,0,0,0,0.062102158,0,0.023306566,0,0,2.462675081,0.10549583,0.152284264,0.557620818,6.197688322,1.450924609,1.315789474,0.06206224,0.019900498,0,0.012218964,0,0.350087522,0.018341893,0,0.061477348,1.366459627,0.025913449,0.176184061,0,0,0,0.01690117,0.01490387,0,0,0.013010669,0.183150183,0.63389392,0.281206062,1.687831538,4.435937852,0.053841375,1.133927295,0.51588379,1.235614239,0.792464115,0.868167203,0.651701665,0.042319086,1.65732717,0.35908142,0.174021131,0.418294898,2.488855869,4.817152148,0.61633282,0.060790274,0.021783328,1.56741075,0.091511243,0.151380232,0,0.017368273,0.376847436,0.192821572,0.966028015,0.905915739,0.090661831,0.045215622,0,0,0.265079524,0.128589799,0.264562452,1.309635173,1.233221832,0.014759058,1.066877156,0.90773748,0.032967395,0,0,2.143133462,1.582045622,0.108348883,0.013844663,0.032041012,0.730723089,0.032666928,1.361250505,1.190604461,1.376455369,1.300253022,0.020340707,0.578688935,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae,NA,NA,0.999999922,Lachnospiraceae
cb081bb5948f790018b39136283a3b98,16.78928782,1.411989949,2.268489745,1.043892816,2.600996126,0,0.330734704,0.029157353,0.389895216,1.089663761,0.170104189,0.231220727,1.66891184,0.378111989,0.118019753,0.164441865,0,0.024506801,0.132497579,0.324398156,0.015356265,0.204180846,0.353791724,0.067314165,0.036576445,0,0,0.129032258,0,0,0,0,2.837290098,0,0.083455039,0.68599534,0.030045068,0.179694519,0.048023051,0,0.041528239,0,0,0,0,0,0.265654649,0.051203277,0.197268589,0.040064103,0.427350427,0,0,0,0,0,0,0,0,0.727566694,1.289134438,0,0,0.490316465,0.114744693,0.184094256,0,0.094577554,0.062102158,0.238473768,0.127126724,0,0.539437236,1.835462521,0.46719582,0.152284264,0,0.863557858,4.054054054,0,3.812394716,0.278606965,0.108873163,0.048875855,0.30816641,0.450112528,0.04279775,0,0.01418708,0.505767524,0.051826898,0.186547829,0.029837386,0.009766102,0.026680896,0.076055267,0.07451935,0.019138756,0.009159606,0.039032006,0.018315018,0.21992238,0.484299328,0.064298344,3.377617654,0,0.033350803,0.394934959,0.093674726,1.569976077,0.803858521,0,1.671603893,0.154584776,0.626304802,0.111870727,0.335736694,0.29717682,0.391324717,0.154083205,0.417933131,0.28318327,0.282053348,0,0.100920154,0.016126431,0.026052409,1.501501502,1.626077979,0.161004669,0.054573237,0.09460365,0.06217148,0.25407139,0.338287688,0.935280584,1.143020431,2.006594318,0.935453695,0.550450946,0.14168696,0.827530014,0.052727348,0.154946758,0.00704027,1.990754548,0.015473888,4.157468727,0.728345272,0.27227837,0.75067515,1.526884066,0.169868026,0.392224722,0.603383256,0.403622251,0.695811077,0.294940249,0.55044667,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae,NA,NA,0.999999755,Lachnospiraceae
a8a2ce4676ea626d7d3734fb97677b63,1.103590347,1.902596626,1.056556868,0,0.88544549,0,0.153555398,2.327728642,0.471123386,1.673412204,0.042526047,0.142289678,0.142194282,0,0.043480962,0,0,0,0.091729093,1.092709578,0,0.155566359,0.184586987,0.682757957,0.102414045,0,0,0.301075269,2.90237467,1.909307876,0,0,0.347423277,0,0,0.427129174,0,0,0,0,0.062292359,0,0,0,0,0,0,0.051203277,0.060698027,0,0.213675214,0,0,0.064947114,0,0,1.76366843,5.555555556,0,3.799514956,2.367797948,0,0,1.881126263,0.154905336,0,0,0,0.031051079,0.079491256,0,0,0.335325849,0.076958596,0,0,0,4.643284177,0.170697013,0,4.78765848,2.308457711,0.015553309,0,0,0.23755939,0.207874786,0,0,0.603371783,0.038870174,0.860192766,0,0,0.058697972,0.021126463,0.01490387,0,0.160293107,0.234192037,0.119047619,0.336351876,0.874863303,1.068959974,1.373564512,0,0.695602458,5.220546491,0.049067713,0.284090909,0.192926045,0.579290369,3.766398646,0.002972784,0.35908142,0.074580485,0.181628048,0,0.052360349,0.061633282,0,0.007261109,0.282053348,0.12201499,0,0,0,0.158982512,0.242924815,0.46691354,0,0.473018251,0.06217148,1.199550169,0,2.530759228,0.857265324,7.373526644,1.590271282,0.214887581,0.126927902,0.189695342,0.017575783,1.86925131,0,0.991649269,0.324951644,0.404709345,0.006019382,0.189210393,0.05492745,0.163594721,0,0.346080637,0,0.812419146,0.028113579,0.091533181,0.541099647,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae,NA,NA,0.99999979,Bacteroidaceae
0f4013b00115275df5e0ab6306716e8e,0,0.694028958,0.031075202,5.844155844,1.162147205,0,0.236239074,0.50539411,0.105596621,0.51369863,2.615351903,1.879409498,0.763358779,0.446087178,0.708118517,0.522344748,0.2580229,0.820977821,0.74912093,0.717090661,0,0,0.107675742,0.028848928,0.014630578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016007684,0.004179728,0.01038206,0,0,0,0.296150049,0.015603058,0.417457306,0.051203277,0,0.093482906,0,0,0,0,0,0.062460962,0,3.703703704,0,0.727566694,0.342015259,0,0,0,0.017211704,0.073637703,0.052910053,0,0,0,0,0,0.087476308,0.019239649,0.015070833,0,0.371747212,0.146140561,0,0,0.053196205,0.835820896,0,0,0,0.512628157,0.012227929,0,0.01418708,0.363797693,4.275719098,2.611669603,0,0.400410176,0.75773746,0.895762032,0.019871827,0.784688995,0.755667506,0.455373406,2.032967033,3.842173351,0.15622559,0.699244494,0.007505817,1.114102299,1.257801706,0.108607114,0.026764207,0,0.064308682,0,0.148116801,2.00068374,0.175365344,0.435052828,0.033023281,0,0.4905338,0.536209553,0.805471125,0.003630555,0.028205335,2.183196793,2.511130899,1.3599957,5.636004429,3.300359183,0.127535528,1.191434552,0.895001091,1.765934802,0,0.020825524,0.543419585,0.015004501,0.514359194,1.342555726,0,0.568446458,0.401446388,0.008911862,0.081675696,0.089011967,0.021120811,0.014912019,0.278529981,2.501839588,0.463492446,0.479948313,0.123586762,2.099465591,0,0.571033051,0.296304278,2.276843467,1.201855496,0.579710145,0.540675083,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,NA,0.999999099,Bacteroides
4b0728eafc19e8e712a7483e055fa79a,0.014714538,0,0,0,0.036893562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168918919,0.350024307,0.199969236,0,0,0.17026947,1.756756757,1.161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641025641,0,0,0.24123214,0,0,7.936507937,0,0,0.565885206,0,0,0,0,0,0,0,0.078814628,0.01552554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6394453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073260073,0.181112549,0,0,0.232680327,0.169807414,0.11911001,0.209809197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153730931,0,0,0.165545039,0.060018005,0,0.315895465,0,0,0,0,0,0.049451093,0,0.044736057,0,0.735835173,0,0,0,0,0,0,0,0,0,0,0.515748512,d__Bacteria, p__Firmicutes, c__Bacilli, o__Mycoplasmatales, f__Mycoplasmataceae, g__Ureaplasma, s__uncultured_Ureaplasma,0.788141795,Ureaplasma
232847d3f802b6c91083b3aad6fc673f,8.593290171,3.757329185,0.31075202,0.041098142,1.844678104,0,0.22442712,0.170084556,0.089350987,2.226027397,0,0.456512717,1.130070349,0.679751891,0.142866017,0.077384407,0,0.098027203,0.005096061,0,0,0,0,0.096163093,0,0,0,0,0.791556728,1.193317422,0,0,0.347423277,0.221238938,2.754016274,0.84131504,0,0,0,0.008359457,0.155730897,0,0,0,0,0,0.531309298,0,0.606980273,0.30715812,0,0,1.185770751,0.329374652,0,0.624609619,0,0,0,0.565885206,2.683504341,0,0,1.869062237,0.16064257,0,0,0,0.031051079,0,0.105938937,0,0,0.81960905,0,0,0,0.006642753,1.507823613,0.263157895,1.223512723,1.751243781,0.046659927,0.012218964,0,0,0.030569821,0,0.018916107,1.428571429,0.017275633,0.393823194,0,0.854533913,0.07470651,0.021126463,0,0.114832536,0,0.052042675,0.238095238,0.103492885,0,0.088410223,0.570442093,0.273348519,0.038115203,0.291264532,2.66303863,0,0.353697749,0,2.369868811,3.048590157,0.743215031,0.484773151,0.286201772,0,0.2452669,0.332819723,0,0.06898054,0,0.396548719,0.118729593,0.053754771,0.458088187,2.758640994,3.009231143,3.928513927,0.392927308,1.064291064,0.785621432,1.815985672,0.54701839,0.020006002,0.52864695,0.332348354,1.96445276,0.622432993,0.674488968,0.799521306,0.106488565,0.636270728,0,0,0.765957447,0.331125828,0.764461566,0.216899718,0,0.56167521,0,0.069216127,0.42560069,0.010349288,0.499016025,0.106788711,0.511766716,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae,NA,NA,0.999999877,Lachnospiraceae
17d2296cc942354209a747a1252cc6ba,0,0,0,0,0,0,0,0,0,0,0.010631512,0.01778621,0,0,0.39754022,0.048365254,0,0.073520402,0.035672425,0,0.061425061,0.029168692,0.323027227,0.115395711,0,0.355344981,2.972972973,2.408602151,6.332453826,13.12649165,0,0,0,0.031605563,0,0,0,0,0,0,0.031146179,0,0,0.325732899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105235464,0,0,0,0.063109581,0,0,0,0.062102158,0,0,0,0.058317539,0.065414807,0,0,0.185873606,0.033213764,0.305832148,0,0,0,0,0,0,0,0,0,0,0,0.030232357,0,0,0,0.048025614,0,0.154006657,0,0.004579803,0,0.073260073,0,12.48242462,0,0,10.93808242,15.02691886,0.017278404,0,0.074760766,0.321543408,0,0,0.031214234,0,0,0,0.631500743,0,0,0,0.010891664,1.245064066,0,0,0,0,0.032385327,0.059212924,0,0.818598559,0,0.186514441,0.449831313,0.032389247,0.025007502,0.071438777,0,0.935453695,1.127365881,0.993284628,0.025462462,0.008270957,0,0,0,6.19729207,0,0.012038765,0,0.09154575,0.02181263,0,0,0,0.025873221,0.196795052,0,0.50617936,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__uncultured, s__uncultured_bacterium,0.844649697,Lachnospiraceae
21f535a00de7dc936baa7fc5e8e1a686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.765970516,2.148760331,3.107214275,2.673333974,2.772494514,4.538051525,3.648648649,3.225806452,0.527704485,0.715990453,7.526020817,6.822612086,0,5.87863464,1.16837054,0.776598499,5.25788683,2.785265049,6.451096526,5.224660397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064102564,0.168175938,0.031245118,0.10448481,5.524281318,0.049699731,0.038115203,0.029620122,0.093674726,0.418660287,0,0.579290369,0.126957258,0.052023723,0.12526096,0.323182101,0.071550443,0.482912333,0.068895197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477007929,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Massilia,NA,0.999741851,Massilia
ee6589c7a711e285692dc56a1bb6d461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.60928743,9.941520468,0.752750434,11.8204804,5.633215105,1.423763914,9.514271407,8.445642408,4.658235953,5.187042842,0.083056478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019138756,0,0,0,0,0,0,0,0,0,0,0,1.076555024,0.38585209,0.506879073,0.317393144,0.090669917,0.12526096,0.31075202,0.132093126,0.780089153,0.126767162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461650109,d__Bacteria, p__Firmicutes, c__Bacilli, o__Brevibacillales, f__Brevibacillaceae, g__Brevibacillus, s__Brevibacillus_agri,0.737331523,Brevibacillus agri
e5c57220db542d1fa35c9e7cf1105a74,9.137728075,1.495752064,1.118707272,0.024658885,0.627190555,0,0,0,0,0,0.340208378,0.059287366,0.291872474,1.266037896,0.142866017,0.10640356,0.064505725,1.752236246,0.229322734,0.392692505,0,0,0,0.028848928,0.343818581,0,0,0.129032258,0,0,0,0,1.679212507,0,2.628833716,0.880144965,0,0.359389039,0.112053786,0,0,0,0,0,0,0,0.759013283,0.204813108,0.257966616,0.427350427,0,0,0,0.097420672,0,0.312304809,0.088183422,0,0,0.889248181,3.867403315,0,0,0.022835477,0.028686173,0,0,0,0,0,0.137720618,0,1.195509549,1.777743574,0.658093037,0,0,2.318320712,1.017069701,0,2.863729054,0.457711443,0.077766545,0,0.30816641,0.525131283,0,0,0,0,0.151161786,0.06218261,0,0.05371356,0.069370331,0.012675878,0.188782354,0.325358852,0.036638425,0.130106687,0.045787546,0,0,0,0.885686407,0,0.0047644,0.118480488,0.25425997,0,0.353697749,0.796524258,1.438848921,0.729818512,1.21085595,0,0.23116297,0,0.793672665,0.036979969,0.136778116,0,0,0.213526233,0.445235975,0.059130248,0.169340657,3.241476771,5.669257865,3.381098052,0.098231827,0.149789113,0.073475386,2.186679995,0.90689891,0.010003001,0,0.299442576,0,0.038108142,0.968194229,0.276267712,0.025846739,0.006593479,0,0,0.046421663,0,0.692228977,0.216899718,0.746097862,0.763442033,0.849340128,0.138432255,0.096972309,0.641655886,0.709867866,0,0.460064905,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia,NA,0.923213021,Blautia
0a1f5ed70dcb37a86924dbd5fde981af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952088452,2.586290715,3.353330257,1.278969132,2.750548647,0,0,0,0,0,4.483586869,3.313840156,0.173711639,3.761061947,1.356144377,2.316852187,15.40310466,13.29739443,6.755242516,6.13584117,0.093438538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051746442,0,0.032149172,0.720558433,0,0,0,0,0.388755981,0,0,0.126957258,0.040132586,0.100208768,0.484773151,0.132093126,0.817236256,0.110232315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449470185,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Enhydrobacter,NA,0.797952197,Enhydrobacter
e7dda14f2020bb1da5af99886b9c1cfd,0,0,0.652579242,0,0,0,0,0,0,0.007783313,0,0,0,0.777466225,1.16156283,0,0.112885019,0,0.020384243,0,0.383906634,0.106951872,0,0.326954515,0,0,0,0,1.055408971,0,0,0,0,0,0.125182558,0,0,0,0,0,1.796096346,0,0,1.628664495,0.789733465,0,0.151802657,0.051203277,1.820940819,0.053418803,0,0,0,0,0,0.187382886,0,0,0,0.404203719,0,0,0,0.061612702,6.230636833,0,0,0,0,0,0,0,2.011955095,0.746498384,0.020094444,0,0,0.013285506,0.768136558,0,0.390105506,0,0.015553309,0,0,4.076019005,0,0,0.056748321,0.035492458,0.025913449,0.031091305,0,1.113335612,0.709711846,0,0,0,0,0,1.84981685,0,0,0,0,0.583971837,0.066701606,0,0,0,1.479099678,0,0.021159543,0.127829719,0.133611691,0.099440646,0,0,0.008267424,6.409861325,0.037993921,0,0.016117334,0.052292139,0.00296824,0.010750954,0.002171034,3.903903904,0.746993805,3.799710192,1.309757695,0.015767275,0,0,0,0.025007502,0,0.791054893,0,0,2.272894989,0.387029422,10.53926637,0,0,0,0.216634429,0,0.02407753,0.826064885,2.645672175,1.003380958,0.026133542,0,2.04180584,0,1.152656733,0.035596237,0.446747877,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnospiraceae_NK4A136_group,NA,0.811806256,Lachnospiraceae NK4A136
dc2b422a0693638b980c512c56721361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125851347,0,0.258064516,0,0,16.65332266,10.91617934,0.463231036,18.42604298,8.595868976,0.68599534,2.96444667,1.976639712,1.904914359,1.784743992,0.145348837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13154433,0,0,0,0,0,0,0.031525851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.898923445,0.38585209,0.651701665,0.57130766,0.108506622,0.100208768,0.074580485,0.214651329,0.334323923,0.049604542,0,0,0,0,0.004357678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005292798,0,0,0,0,0,0,0,0,0.012038765,0,0,0,0,0,0,0.005174644,0,0,0.439748382,d__Bacteria, p__Firmicutes, c__Bacilli, o__Paenibacillales, f__Paenibacillaceae, g__Paenibacillus, s__Paenibacillus_validus,0.99999242,Paenibacillus
